track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title
93989,128000,0,,2013-11-12 18:37:45,,114,0,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,551,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,145,,7,,[],Guinea Pig
93990,128000,0,,2013-11-12 18:38:16,,213,0,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,863,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,121,,8,,[],I Don't Think You Know The Distance
93991,128000,0,,2013-11-12 18:38:42,,160,0,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,541,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,184,,9,,[],I Hope You Get Greased
93992,128000,0,,2013-11-12 18:39:03,,205,0,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,1648,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,926,,10,,[],Summertime
93993,128000,0,,2013-11-12 18:39:26,,108,0,Rock,"[25, 27, 85]","[25, 27, 12, 85]",,990,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,243,,11,,[],The Sea And The Sun
94024,128000,0,,2013-11-14 13:49:07,,146,0,Rock,[25],"[25, 12]",,1393,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1137,,9,,[],Rock n Roll Babylon
94025,128000,0,,2013-11-14 13:49:07,,128,1,Rock,[25],"[25, 12]",,584,,Attribution-Noncommercial-No Derivative Works 3.0 United States,418,,1,,[],I Wanna Fuck You Like A Puma
94026,128000,0,,2013-11-14 13:49:08,,125,6,Rock,[25],"[25, 12]",,5533,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2855,,2,,[],Without A Soul
94027,128000,0,,2013-11-14 13:49:09,,211,0,Rock,[25],"[25, 12]",,306,,Attribution-Noncommercial-No Derivative Works 3.0 United States,208,,3,,[],Woody Haze
94028,128000,0,,2013-11-14 13:49:11,,463,1,Rock,[25],"[25, 12]",,342,,Attribution-Noncommercial-No Derivative Works 3.0 United States,234,,4,,[],Cum Inside / Get It In
94029,128000,0,,2013-11-14 13:49:11,,192,0,Rock,[25],"[25, 12]",,409,,Attribution-Noncommercial-No Derivative Works 3.0 United States,294,,5,,[],Evil
94030,128000,0,,2013-11-14 13:49:12,,127,0,Rock,[25],"[25, 12]",,340,,Attribution-Noncommercial-No Derivative Works 3.0 United States,231,,6,,[],By Myself
94031,128000,0,,2013-11-14 03:49:36,,98,0,Rock,[25],"[25, 12]",,2043,,Attribution-Noncommercial-No Derivative Works 3.0 United States,417,,7,,[],Everybody's Fault But Your Own
94032,128000,0,,2013-11-14 13:49:13,,170,0,Rock,[25],"[25, 12]",,401,,Attribution-Noncommercial-No Derivative Works 3.0 United States,274,,8,,[],Dr. Dank vs. Dr. Middic
94041,128000,0,,2013-11-14 16:11:09,,750,0,Rock,[109],"[25, 12, 109]",,870,,Attribution-Noncommercial-No Derivative Works 3.0 United States,713,,1,,[],"Live Set - Nov 13, 2013"
94050,128000,0,,2013-11-14 18:20:49,,380,1,Rock,[25],"[25, 12]",,351,,Attribution-Noncommercial-No Derivative Works 3.0 United States,212,,2,,[],Live Set Part 2
94051,128000,0,,2013-11-14 18:20:50,,702,0,Rock,[25],"[25, 12]",,395,,Attribution-Noncommercial-No Derivative Works 3.0 United States,315,,1,,[],Live Set Part 1
94052,128000,0,,2013-11-14 18:57:05,,1106,0,Rock,[109],"[25, 12, 109]",,1107,,Attribution-Noncommercial-No Derivative Works 3.0 United States,897,,1,,[],Live Set
94065,320000,0,,2013-11-15 10:08:26,,190,1,Rock,"[66, 89]","[89, 66, 12, 25]",,3172,,Attribution-NonCommercial 3.0 International,1859,,1,,[],Twisted Head
94093,320000,0,,2013-11-15 20:18:41,,304,6,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,3327,,Attribution-NonCommercial-ShareAlike 3.0 International,2339,,1,,[],prologue: in recollection and amazement
94094,320000,0,,2013-11-15 20:20:33,,237,5,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,2340,,Attribution-NonCommercial-ShareAlike 3.0 International,1654,,2,,[],grey sky undertow
94095,320000,0,,2013-11-15 20:21:22,,180,3,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,2593,,Attribution-NonCommercial-ShareAlike 3.0 International,1724,,3,,[],riding waves [disquiet0066]
94096,320000,0,,2013-11-15 20:21:54,,380,3,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,3283,,Attribution-NonCommercial-ShareAlike 3.0 International,2058,,4,,[],one city
94097,320000,0,,2013-11-15 20:23:05,,160,4,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,2056,,Attribution-NonCommercial-ShareAlike 3.0 International,1563,,5,,[],02:50 night sky dead letter office [disquiet0065]
94098,320000,0,,2013-11-15 20:23:35,,234,3,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,2106,,Attribution-NonCommercial-ShareAlike 3.0 International,1687,,6,,[],ursula
94099,320000,0,,2013-11-15 20:23:41,,250,5,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,3103,,Attribution-NonCommercial-ShareAlike 3.0 International,2390,,7,,[],fire in the arcade (the reflectors)
94100,320000,0,,2013-11-15 20:23:51,,289,4,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,2585,,Attribution-NonCommercial-ShareAlike 3.0 International,2071,,8,,[],soma
94101,320000,0,,2013-11-15 20:23:55,,90,5,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,4125,,Attribution-NonCommercial-ShareAlike 3.0 International,2925,,9,,[],dreamy solace of rivers and bridges [disquiet0088]
94102,320000,0,,2013-11-15 20:23:58,,237,2,Rock,"[66, 111, 359]","[66, 359, 12, 111, 25]",,4653,,Attribution-NonCommercial-ShareAlike 3.0 International,3877,,10,,[],man again
94290,256000,0,,2013-11-20 16:12:51,,1149,0,Rock,"[12, 31]","[12, 31]",,790,,Attribution-Noncommercial-No Derivative Works 3.0 United States,654,,2,,[],Storm/A Campaign For Life/Life.Death.Rebirth/Southern Rules Supreme/Blood Flower
94291,256000,0,,2013-11-20 16:14:36,,1835,1,Rock,"[12, 31]","[12, 31]",,932,,Attribution-Noncommercial-No Derivative Works 3.0 United States,730,,1,,[],Yaxche/Cuerpo de Fuego/Uno con Kaos/Xequijel/Trance Ceremonial
94292,256000,0,,2013-11-20 16:14:37,,1045,0,Rock,"[12, 31]","[12, 31]",,1039,,Attribution-Noncommercial-No Derivative Works 3.0 United States,662,,4,,[],Antique Marvel/Within a Disposition/Man Song/The Inevitable-Shower Shell/Sing to a Fish
94337,320000,0,,2013-11-21 13:41:10,,159,1,Rock,"[25, 66, 85]","[25, 66, 12, 85]",,1325,,Attribution-NoDerivatives 3.0 International,1043,,1,,[],Right And Useless
94338,320000,0,,2013-11-21 13:41:12,,149,4,Rock,"[25, 66, 85]","[25, 66, 12, 85]",,1614,,Attribution-NoDerivatives 3.0 International,1301,,2,,[],Rumble
94339,320000,0,,2013-11-21 13:41:13,,132,3,Rock,"[25, 66, 85]","[25, 66, 12, 85]",,1317,,Attribution-NoDerivatives 3.0 International,1031,,3,,[],I Suppose It Won't Be Trouble
94340,320000,0,,2013-11-21 13:41:14,,86,1,Rock,"[25, 66, 85]","[25, 66, 12, 85]",,1421,,Attribution-NoDerivatives 3.0 International,1164,,4,,[],Miss Great
94341,320000,0,,2013-11-21 13:41:16,,159,4,Rock,"[25, 66, 85]","[25, 66, 12, 85]",,1642,,Attribution-NoDerivatives 3.0 International,1243,,5,,[],You Just Can't Go Away
94342,320000,0,,2013-11-21 13:41:17,,93,3,Rock,"[25, 66, 85]","[25, 66, 12, 85]",,1963,,Attribution-NoDerivatives 3.0 International,1652,,6,,[],Fridge
94346,320000,0,,2013-11-21 14:10:11,,122,5,Rock,"[25, 66, 85]","[25, 66, 12, 85]",,2018,,Attribution-NoDerivatives 3.0 International,1583,,9,,[],We're Tryin' But Keep Failin'
94347,320000,0,,2013-11-21 14:10:13,,205,1,Rock,"[25, 66, 85]","[25, 66, 12, 85]",,2503,,Attribution-NoDerivatives 3.0 International,2024,,7,,[],Rarity
94348,320000,0,,2013-11-21 14:10:14,,92,5,Rock,"[25, 66, 85]","[25, 66, 12, 85]",,3552,,Attribution-NoDerivatives 3.0 International,2941,,8,,[],Don't Do It
94407,320000,0,,2013-11-21 10:02:04,,1530,0,Rock,"[12, 31]","[12, 31]",,699,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,578,,5,,[],Full Set
94419,320000,0,,2013-11-22 04:39:23,,285,7,Rock,"[12, 66]","[66, 12]",,4171,,Attribution-NonCommercial-ShareAlike 3.0 International,3338,,9,,[],An Anthem For The Dying West
94420,320000,0,,2013-11-22 04:39:24,,205,9,Rock,[12],[12],,3393,,Attribution-NonCommercial-ShareAlike 3.0 International,2145,,10,,[],Open Up Your Eyes
94526,320000,0,,2013-11-22 11:38:10,,370,1,Rock,"[12, 25, 58]","[25, 58, 12]",,410,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,297,,24,,[],Sniper at the Gates of Dawn
94527,320000,0,,2013-11-22 11:38:11,,240,1,Rock,"[12, 25, 58]","[25, 58, 12]",,347,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,242,,25,,[],The Motorcade Sped On
94528,320000,0,,2013-11-22 11:38:12,,139,0,Rock,"[12, 25, 58]","[25, 58, 12]",,146,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,90,,23,,[],Catcher in the Rye Bread
94529,320000,0,,2013-11-22 11:38:13,,309,0,Rock,"[12, 25, 58]","[25, 58, 12]",,170,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,95,,26,,[],Man Gone Down
94530,320000,0,,2013-11-22 11:38:14,,147,0,Rock,"[12, 25, 58]","[25, 58, 12]",,397,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,305,,19,,[],The Smoking Gun
94531,320000,0,,2013-11-22 11:38:14,,139,0,Rock,"[12, 25, 58]","[25, 58, 12]",,239,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,166,,5,,[],Mark My Words
94532,320000,0,,2013-11-22 11:38:15,,197,1,Rock,"[12, 25, 58]","[25, 58, 12]",,3229,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2212,,7,,[],Raise Them Up
94533,320000,0,,2013-11-22 11:38:17,,240,2,Rock,"[12, 25, 58]","[25, 58, 12]",,4129,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2876,,2,,[],Kennedy's Head
94534,320000,0,,2013-11-22 11:38:18,,187,0,Rock,"[12, 25, 58]","[25, 58, 12]",,432,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,361,,3,,[],God Damn Texas
94535,320000,0,,2013-11-22 11:38:19,,153,0,Rock,"[12, 25, 58]","[25, 58, 12]",,393,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,294,,18,,[],Black Tears
94536,320000,0,,2013-11-22 11:38:20,,220,0,Rock,"[12, 25, 58]","[25, 58, 12]",,187,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,124,,17,,[],Single Bullet Theory
94537,320000,0,,2013-11-22 11:38:20,,166,1,Rock,"[12, 25, 58]","[25, 58, 12]",,538,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,450,,20,,[],Five Bullets
94538,320000,0,,2013-11-22 11:38:22,,216,0,Rock,"[12, 25, 58]","[25, 58, 12]",,263,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,184,,21,,[],"Boiler Room, Part 2: The Grand Design"
94539,320000,0,,2013-11-22 11:38:22,,146,0,Rock,"[12, 25, 58]","[25, 58, 12]",,280,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,180,,13,,[],Bullet
94540,320000,0,,2013-11-22 11:38:23,,133,0,Rock,"[12, 25, 58]","[25, 58, 12]",,162,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,95,,16,,[],Back and to the Left
94541,320000,0,,2013-11-22 11:38:24,,21,0,Rock,"[12, 25, 58]","[25, 58, 12]",,2386,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1639,,9,,[],John Fitzgerald Kennedy
94542,320000,0,,2013-11-22 11:38:24,,238,0,Rock,"[12, 25, 58]","[25, 58, 12]",,502,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,384,,14,,[],Glad I'm Not a Kennedy
94543,320000,0,,2013-11-22 11:38:26,,178,0,Rock,"[12, 25, 58]","[25, 58, 12]",,457,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,343,,6,,[],Get Outta Dallas
94544,320000,0,,2013-11-22 11:38:26,,373,0,Rock,"[12, 25, 58]","[25, 58, 12]",,298,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,213,,15,,[],Dealey Plaza (Frame Z-313)
94545,320000,0,,2013-11-22 11:38:27,,358,0,Rock,"[12, 25, 58]","[25, 58, 12]",,2825,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1952,,10,,[],Marina
94547,320000,0,,2013-11-22 11:38:29,,174,1,Rock,"[12, 25, 58]","[25, 58, 12]",,872,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,636,,12,,[],Zombie Wok
94548,320000,0,,2013-11-22 06:38:31,,304,0,Rock,"[12, 25, 58]","[25, 58, 12]",,3571,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,1415,,11,,[],Brain Damage (J Floyd K Remix)
94549,320000,0,,2013-11-22 11:38:31,,110,2,Rock,"[12, 25, 58]","[25, 58, 12]",,6705,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,4388,,1,,[],Tell Me Why
94550,320000,0,,2013-11-22 11:38:32,,291,0,Rock,"[12, 25, 58]","[25, 58, 12]",,3435,,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,2482,,8,,[],O.H. Lee
94857,320000,0,,2013-11-29 16:54:41,,212,2,Rock,"[25, 109]","[25, 12, 109]",,1638,,Attribution,1370,,1,,"['hardcore-punk', 'street', 'punk']",Terve Teille!
95225,320000,0,,2013-12-02 07:39:45,,220,1,Rock,[25],"[25, 12]",,768,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,622,,1,,[],welfare-rations
95226,320000,0,,2013-12-02 07:39:46,,191,1,Rock,[25],"[25, 12]",,610,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,502,,2,,[],just a boy
95227,320000,0,,2013-12-02 07:39:46,,158,1,Rock,[25],"[25, 12]",,517,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,394,,3,,[],dickheads picnic
95228,320000,0,,2013-12-02 07:39:47,,229,1,Rock,[25],"[25, 12]",,701,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,564,,4,,[],in the end
95229,320000,0,,2013-12-02 07:39:48,,124,1,Rock,[25],"[25, 12]",,617,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,521,,5,,[],class ayes
95230,320000,0,,2013-12-02 07:39:49,,108,2,Rock,[25],"[25, 12]",,752,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,637,,6,,[],making space
95231,320000,0,,2013-12-02 07:39:50,,231,2,Rock,[25],"[25, 12]",,3835,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2611,,7,,[],vampire on the dole
95232,320000,0,,2013-12-02 07:39:50,,286,1,Rock,[25],"[25, 12]",,1088,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,961,,8,,[],sick
95244,128000,0,,2013-12-02 11:09:04,,334,4,Rock,[111],"[25, 12, 111]",,1892,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1396,,8,,[],Hanging On
95245,128000,0,,2013-12-02 11:09:05,,191,1,Rock,[111],"[25, 12, 111]",,1402,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1168,,7,,[],Restless Heart
95246,128000,0,,2013-12-02 11:09:06,,166,0,Rock,[111],"[25, 12, 111]",,1700,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1371,,6,,[],All My Loving
95247,128000,0,,2013-12-02 11:09:07,,222,1,Rock,[111],"[25, 12, 111]",,2336,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1904,,5,,[],When The Rain Comes
95248,128000,0,,2013-12-02 11:09:07,,223,9,Rock,[111],"[25, 12, 111]",,6114,,Attribution-Noncommercial-No Derivative Works 3.0 United States,4267,,4,,[],Go
95249,128000,0,,2013-12-02 06:09:09,,205,11,Rock,[111],"[25, 12, 111]",,9316,,Attribution-Noncommercial-No Derivative Works 3.0 United States,4402,,3,,[],Kiss Me I'm Drunk
95250,128000,0,,2013-12-02 11:09:09,,188,4,Rock,[111],"[25, 12, 111]",,2993,,Attribution-Noncommercial-No Derivative Works 3.0 United States,2439,,2,,[],Sweet Elizabeth
95251,128000,0,,2013-12-02 11:09:11,,221,3,Rock,[111],"[25, 12, 111]",,4448,,Attribution-Noncommercial-No Derivative Works 3.0 United States,3859,,1,,[],Every Little Thing
95308,256000,1,,2013-12-02 18:53:54,,275,4,Rock,[66],"[66, 12]",,3113,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2496,,1,,['mario gajarsky'],Turn Up My Light
95309,256000,0,,2013-12-02 18:54:01,,205,3,Rock,[66],"[66, 12]",,2912,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2430,,2,,['mario gajarsky'],Great Music Day
95310,256000,0,,2013-12-02 13:54:02,,410,4,Rock,[66],"[66, 12]",,3613,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,3056,,3,,['mario gajarsky'],The Last of The Last
95506,128000,0,,2013-12-05 13:59:42,,282,6,Rock,[85],"[12, 85]",,3574,,Attribution-Noncommercial-No Derivative Works 3.0 United States,3021,,3,,[],Shake Some Action
95507,128000,0,,2013-12-05 13:59:44,,172,3,Rock,[85],"[12, 85]",,1145,,Attribution-Noncommercial-No Derivative Works 3.0 United States,912,,1,,[],You Tore Me Down
95508,128000,0,,2013-12-05 13:59:45,,116,1,Rock,[85],"[12, 85]",,1799,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1540,,2,,[],Tell Me Again
95509,128000,0,,2013-12-05 15:29:17,,174,1,Rock,[25],"[25, 12]",,460,,Attribution-Noncommercial-No Derivative Works 3.0 United States,377,,5,,[],Gone
95510,128000,0,,2013-12-05 15:29:17,,115,0,Rock,[25],"[25, 12]",,390,,Attribution-Noncommercial-No Derivative Works 3.0 United States,322,,1,,[],Morning Meeting
95511,128000,0,,2013-12-05 15:29:18,,105,1,Rock,[25],"[25, 12]",,188,,Attribution-Noncommercial-No Derivative Works 3.0 United States,136,,2,,[],Laudanum
95512,128000,0,,2013-12-05 15:29:20,,100,2,Rock,[25],"[25, 12]",,534,,Attribution-Noncommercial-No Derivative Works 3.0 United States,412,,3,,[],I Wanna Die
95513,128000,0,,2013-12-05 15:29:20,,104,1,Rock,[25],"[25, 12]",,521,,Attribution-Noncommercial-No Derivative Works 3.0 United States,366,,4,,[],Why Don't You Want Me
95517,128000,0,,2013-12-05 17:50:07,,129,1,Rock,"[25, 85]","[25, 12, 85]",,696,,Attribution-Noncommercial-No Derivative Works 3.0 United States,576,,7,,[],Punk Confusion
95518,128000,0,,2013-12-05 17:50:08,,149,0,Rock,"[25, 85]","[25, 12, 85]",,275,,Attribution-Noncommercial-No Derivative Works 3.0 United States,214,,1,,[],Couldn't Hold a Candle
95519,128000,0,,2013-12-05 17:50:08,,162,0,Rock,"[25, 85]","[25, 12, 85]",,163,,Attribution-Noncommercial-No Derivative Works 3.0 United States,112,,2,,[],Tell Yourself
95520,128000,0,,2013-12-05 17:50:10,,215,0,Rock,"[25, 85]","[25, 12, 85]",,219,,Attribution-Noncommercial-No Derivative Works 3.0 United States,169,,3,,[],Cold Rush
95521,128000,0,,2013-12-05 17:50:11,,173,2,Rock,"[25, 85]","[25, 12, 85]",,313,,Attribution-Noncommercial-No Derivative Works 3.0 United States,225,,4,,[],Hole In The Sky
95522,128000,0,,2013-12-05 17:50:12,,225,0,Rock,"[25, 85]","[25, 12, 85]",,133,,Attribution-Noncommercial-No Derivative Works 3.0 United States,81,,5,,[],Persecuted
95523,128000,0,,2013-12-05 17:50:12,,125,1,Rock,"[25, 85]","[25, 12, 85]",,1876,,Attribution-Noncommercial-No Derivative Works 3.0 United States,1766,,6,,[],Indian Chief
95526,320000,0,,2013-12-05 13:53:28,,280,0,Rock,"[12, 66, 111]","[25, 66, 12, 111]",,3672,,Attribution-Noncommercial-Share Alike 3.0 United States,2057,,9,,[],the 12th step
95535,320000,0,,2013-12-05 13:53:34,,258,5,Rock,"[12, 66, 111]","[25, 66, 12, 111]",,6605,,Attribution-Noncommercial-Share Alike 3.0 United States,5112,,11,,[],i must have love
95672,192000,0,,2013-12-07 11:12:20,,107,1,Rock,[64],"[64, 25, 12]",,941,,Attribution-Noncommercial-Share Alike 3.0 United States,603,,1,,[],Jelly
95673,192000,0,,2013-12-07 11:12:20,,115,1,Rock,[64],"[64, 25, 12]",,1103,,Attribution-Noncommercial-Share Alike 3.0 United States,821,,2,,[],Six O'clock
95674,192000,0,,2013-12-07 11:12:22,,103,0,Rock,[64],"[64, 25, 12]",,598,,Attribution-Noncommercial-Share Alike 3.0 United States,347,,3,,[],In Her Life
95675,192000,0,,2013-12-07 11:12:22,,106,0,Rock,[64],"[64, 25, 12]",,633,,Attribution-Noncommercial-Share Alike 3.0 United States,500,,4,,[],Chelly Wars
95676,192000,0,,2013-12-07 11:12:23,,194,0,Rock,[64],"[64, 25, 12]",,2048,,Attribution-Noncommercial-Share Alike 3.0 United States,896,,5,,[],Love Me
95677,192000,0,,2013-12-07 11:12:23,,33,0,Rock,[64],"[64, 25, 12]",,1332,,Attribution-Noncommercial-Share Alike 3.0 United States,649,,6,,[],Bell
95678,192000,0,,2013-12-07 11:12:24,,189,0,Rock,[64],"[64, 25, 12]",,838,,Attribution-Noncommercial-Share Alike 3.0 United States,672,,7,,[],Switch
95679,192000,0,,2013-12-07 11:12:25,,101,0,Rock,[64],"[64, 25, 12]",,1159,,Attribution-Noncommercial-Share Alike 3.0 United States,934,,8,,[],Blue On Blue
95733,192000,0,,2013-12-07 22:54:23,,205,0,Rock,[64],"[64, 25, 12]",,1329,,Attribution-Noncommercial-Share Alike 3.0 United States,1152,,9,,[],Cosmic Drunken Dancer (Remix '98)
95735,192000,0,,2013-12-07 23:19:10,,124,0,Rock,[64],"[64, 25, 12]",,1131,,Attribution-Noncommercial-Share Alike 3.0 United States,947,,10,,[],S (Bonus Track)
96105,192000,0,,2013-12-12 13:31:38,,235,0,Rock,"[25, 109]","[25, 12, 109]",,1777,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,883,,7,,[],Destroy I
96106,192000,0,,2013-12-12 13:31:39,,86,0,Rock,"[25, 109]","[25, 12, 109]",,1167,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,505,,6,,[],Untitled II
96107,192000,0,,2013-12-12 13:31:40,,138,1,Rock,"[25, 109]","[25, 12, 109]",,1647,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1004,,5,,[],Untitled I
96108,192000,0,,2013-12-12 13:31:40,,162,0,Rock,"[25, 109]","[25, 12, 109]",,1679,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,774,,4,,[],Blurst Of The Cope Coppers
96109,192000,0,,2013-12-12 13:31:41,,118,0,Rock,"[25, 109]","[25, 12, 109]",,1619,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,855,,3,,[],Angle Sclope
96110,192000,0,,2013-12-12 13:31:42,,165,1,Rock,"[25, 109]","[25, 12, 109]",,2324,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,1555,,2,,[],Jazzmonster/The Dug Hole
96111,192000,0,,2013-12-12 13:31:43,,127,1,Rock,"[25, 109]","[25, 12, 109]",,2955,,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,2166,,1,,[],Tort.Plode.Blurst
96140,128000,0,,2013-12-12 17:54:44,,337,0,Rock,"[25, 85]","[25, 12, 85]",,284,,Attribution-Noncommercial-No Derivative Works 3.0 United States,203,,8,,[],Midnight Walker
96141,128000,0,,2013-12-12 17:54:45,,331,1,Rock,"[25, 85]","[25, 12, 85]",,227,,Attribution-Noncommercial-No Derivative Works 3.0 United States,181,,1,,[],Showdown At Wookie Lake
96142,128000,0,,2013-12-12 17:54:46,,288,0,Rock,"[25, 85]","[25, 12, 85]",,133,,Attribution-Noncommercial-No Derivative Works 3.0 United States,86,,2,,[],Keys To The Face
96143,128000,0,,2013-12-12 17:54:46,,193,0,Rock,"[25, 85]","[25, 12, 85]",,614,,Attribution-Noncommercial-No Derivative Works 3.0 United States,516,,3,,[],Pumpin' with Big Rock
96144,128000,0,,2013-12-12 17:54:48,,337,1,Rock,"[25, 85]","[25, 12, 85]",,136,,Attribution-Noncommercial-No Derivative Works 3.0 United States,82,,4,,[],Pile of Dirt
96145,128000,0,,2013-12-12 17:54:48,,180,0,Rock,"[25, 85]","[25, 12, 85]",,93,,Attribution-Noncommercial-No Derivative Works 3.0 United States,49,,5,,[],Untitled
96146,128000,0,,2013-12-12 17:54:49,,293,2,Rock,"[25, 85]","[25, 12, 85]",,646,,Attribution-Noncommercial-No Derivative Works 3.0 United States,569,,6,,[],Vodka Beach
96147,128000,0,,2013-12-12 17:54:50,,243,0,Rock,"[25, 85]","[25, 12, 85]",,146,,Attribution-Noncommercial-No Derivative Works 3.0 United States,97,,7,,[],Titty was Loc'd
96278,192000,0,Kirk Pearson,2013-12-14 01:23:02,,235,0,Rock,[66],"[66, 12]",,1055,en,Attribution-Noncommercial-Share Alike 3.0 United States,629,Kirk Pearson,7,Kirk Pearson,"['alternative rock', 'accordion', 'clever', 'post punk', 'kirk pearson', 'electro folk', 'alternative', 'acoustic electronic', 'crazy', 'alternative pop', 'female vocalist', 'fun', 'new england conservatory', 'analog synth', 'music for television', 'music for film', 'new zealand', 'awesome', 'film', 'whimsical', 'japan', 'alt rock', 'brazil', 'synth', 'soundtrack', 'music for performing art', 'music for podcast', 'electroacoustic', 'germany', 'american', '00s', 'new wave', 'acoustic guitar', 'music for video', 'film soundtrack', 'instrumental rock', 'instrumental', 'usa', 'college rock', 'funk', 'mandolin', 'beats', 'oberlin college', 'cello', 'alt pop', 'quirky', 'happy', 'brooklyn']",Armchair Anthropologist
96284,192000,0,Kirk Pearson,2013-12-14 01:25:38,,262,0,Rock,[66],"[66, 12]",,1547,en,Attribution-Noncommercial-Share Alike 3.0 United States,887,Kirk Pearson,6,Kirk Pearson,"['alternative rock', 'accordion', 'clever', 'post punk', 'kirk pearson', 'electro folk', 'alternative', 'acoustic electronic', 'crazy', 'alternative pop', 'female vocalist', 'fun', 'new england conservatory', 'analog synth', 'music for television', 'music for film', 'new zealand', 'awesome', 'film', 'whimsical', 'japan', 'alt rock', 'brazil', 'synth', 'soundtrack', 'music for performing art', 'music for podcast', 'electroacoustic', 'germany', 'american', '00s', 'new wave', 'acoustic guitar', 'music for video', 'film soundtrack', 'instrumental rock', 'instrumental', 'usa', 'college rock', 'funk', 'mandolin', 'beats', 'oberlin college', 'cello', 'alt pop', 'quirky', 'happy', 'brooklyn']",Jules Verne
