"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"SL","2017-05-30","85.6","-1.6047","5.7499","Aaron Judge",592450,548337,"double","hit_into_play_score",,,,,"12","Aaron Judge doubles (6) on a sharp line drive to right fielder Seth Smith.   Gary Sanchez scores.    Starlin Castro scores.  ","R","R","R","BAL","NYY","X","null","line_drive",3,2,2017,"0.1969","0.3322","0.8721","2.9192","null","596142.00","516770.00",1,4,"Top","187.86","53.67",,,456078,,"170531_002352","5.4156","-124.5391","-1.1424","1.0964","21.6462","-28.7428","3.8308","1.6708","371","112.9","15.9800","85.4660","2295","5.9090",490883,548337,456078,448801,570731,592518,429666,641820,572073,452234,"54.5921","0.831","1.138","1.25",1,1,1,6,35,"6"
"SL","2017-05-30","86.8","-1.6404","5.5222","Aaron Judge",592450,548337,"null","ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",2,2,2017,"-0.7270","0.0775","1.4016","2.1691","null","596142.00","516770.00",1,4,"Top","null","null",,,456078,,"170531_002323","8.7454","-125.9534","-2.0099","-9.4304","23.6676","-31.1631","4.0374","1.8674","null","null","null","86.9620","1819","6.3740",490883,548337,456078,448801,570731,592518,429666,641820,572073,452234,"54.1268","0.000","0.000","null","null","null","null","null",35,"5"
"CU","2017-05-30","81.5","-1.3013","6.1430","Aaron Judge",592450,548337,"null","blocked_ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",1,2,2017,"0.9625","0.0737","1.5844","0.7391","null","596142.00","516770.00",1,4,"Top","null","null",,,456078,,"170531_002250","4.6311","-118.4976","-5.7006","8.1528","19.1194","-30.7916","3.9251","1.8463","null","null","null","80.7710","2438","5.4890",490883,548337,456078,448801,570731,592518,429666,641820,572073,452234,"55.0120","0.000","0.000","null","null","null","null","null",35,"4"
"CH","2017-05-30","87.0","-1.9158","5.8448","Aaron Judge",592450,548337,"null","foul",,,,,"7","null","R","R","R","BAL","NYY","S","null","null",1,1,2017,"-1.2648","0.9229","-0.5793","2.0115","null","596142.00","516770.00",1,4,"Top","null","null",,,456078,,"170531_002217","5.6911","-126.1064","-4.7437","-14.4843","27.7301","-21.7285","3.8308","1.6708","null","null","null","85.8710","1762","5.9590",490883,548337,456078,448801,570731,592518,429666,641820,572073,452234,"54.5424","0.000","0.000","null","null","null","null","null",35,"3"
"SL","2017-05-30","86.4","-1.7929","6.0486","Aaron Judge",592450,548337,"null","foul",,,,,"6","null","R","R","R","BAL","NYY","S","null","null",1,0,2017,"-0.1745","1.0119","0.4791","2.7548","null","596142.00","516770.00",1,4,"Top","null","null",,,456078,,"170531_002143","5.6986","-125.5415","-3.6718","-2.8305","22.0347","-21.1282","3.8308","1.6708","null","null","null","86.0270","2264","5.8300",490883,548337,456078,448801,570731,592518,429666,641820,572073,452234,"54.6709","0.000","0.000","null","null","null","null","null",35,"2"
"SL","2017-05-30","85.7","-1.7645","5.9229","Aaron Judge",592450,548337,"null","ball",,,,,"11","null","R","R","R","BAL","NYY","B","null","null",0,0,2017,"-0.2089","0.9451","-0.8872","4.4044","null","596142.00","516770.00",1,4,"Top","null","null",,,456078,,"170531_002114","2.4587","-124.4899","0.7717","-2.6036","23.1011","-22.8245","4.0584","1.8604","null","null","null","85.1540","2115","5.8550",490883,548337,456078,448801,570731,592518,429666,641820,572073,452234,"54.6458","0.000","0.000","null","null","null","null","null",35,"1"
"SL","2017-05-30","81.0","-3.3869","6.2899","Aaron Judge",592450,501957,"single","hit_into_play_no_out",,,,,"9","Aaron Judge singles on a line drive to center fielder Joey Rickard.  ","R","R","R","BAL","NYY","X","null","line_drive",2,2,2017,"0.1106","-0.6776","0.6238","2.2312","null","null","null",1,3,"Top","115.62","82.68",,,456078,,"170530_235323","8.6449","-117.5415","-1.1890","-0.4922","20.4501","-38.3891","3.8308","1.6708","228","87.0","14.7950","80.3380","2530","5.8030",490883,501957,456078,448801,570731,592518,429666,641820,572073,452234,"54.6980","0.878","0.841","0.90",1,1,0,4,23,"5"
"SL","2017-05-30","84.8","-3.5387","6.1639","Aaron Judge",592450,501957,"null","called_strike",,,,,"4","null","R","R","R","BAL","NYY","S","null","null",2,1,2017,"0.0673","0.1796","-0.3068","3.1509","null","null","null",1,3,"Top","null","null",,,456078,,"170530_235251","7.3401","-123.2917","-1.1557","-0.5233","20.2274","-30.3716","4.0483","1.9055","null","null","null","84.4800","2347","5.7360",490883,501957,456078,448801,570731,592518,429666,641820,572073,452234,"54.7654","0.000","0.000","null","null","null","null","null",23,"4"
"FF","2017-05-30","92.4","-3.5057","6.1947","Aaron Judge",592450,501957,"null","ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",1,1,2017,"-0.0389","1.3754","1.4767","2.0660","null","null","null",1,3,"Top","null","null",,,456078,,"170530_235230","12.6519","-133.6020","-7.5689","-2.9373","26.1009","-14.4445","4.0514","1.8604","null","null","null","91.8980","2329","6.1250",490883,501957,456078,448801,570731,592518,429666,641820,572073,452234,"54.3757","0.000","0.000","null","null","null","null","null",23,"3"
"FF","2017-05-30","90.5","-3.6824","6.3298","Aaron Judge",592450,501957,"null","ball",,,,,"11","null","R","R","R","BAL","NYY","B","null","null",0,1,2017,"-0.7127","1.6767","-0.9405","4.9256","null","null","null",1,3,"Top","null","null",,,456078,,"170530_235211","8.2536","-131.1946","-1.0387","-9.8721","27.5847","-13.0437","4.0233","1.7621","null","null","null","89.7340","2148","6.0060",490883,501957,456078,448801,570731,592518,429666,641820,572073,452234,"54.4950","0.000","0.000","null","null","null","null","null",23,"2"
"CH","2017-05-30","85.7","-3.3042","6.3719","Aaron Judge",592450,501957,"null","foul",,,,,"13","null","R","R","R","BAL","NYY","S","null","null",0,0,2017,"-1.1038","0.9345","-0.9763","2.5871","null","null","null",1,3,"Top","null","null",,,456078,,"170530_235144","7.6981","-124.4543","-4.5614","-12.9521","23.3512","-21.7784","3.8301","1.6701","132","101.3","8.0702","85.7860","1716","6.3060",490883,501957,456078,448801,570731,592518,429666,641820,572073,452234,"54.1950","0.000","0.000","null","null","null","null",4,23,"1"
"CH","2017-05-30","85.8","-3.3220","6.4055","Aaron Judge",592450,501957,"field_out","hit_into_play",,,,,"7","Aaron Judge flies out to left fielder Trey Mancini.  ","R","R","R","BAL","NYY","X","7","fly_ball",1,1,2017,"-1.0332","1.2018","-0.4826","2.2578","null","null","null",2,1,"Top","50.83","73.51",,,456078,,"170530_231520","8.7091","-124.3139","-5.8844","-12.3316","23.8304","-18.8603","3.8308","1.6708","343","92.5","33.8150","85.3310","1745","6.1220",490883,501957,456078,448801,570731,592518,429666,641820,572073,452234,"54.3789","0.107","0.182","0.00",1,0,0,3,5,"3"
"SL","2017-05-30","87.8","-3.2528","6.2723","Aaron Judge",592450,501957,"null","ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",0,1,2017,"0.7032","0.1876","1.7375","0.3090","null","null","null",2,1,"Top","null","null",,,456078,,"170530_231447","10.5615","-127.1736","-8.6604","5.7638","22.6514","-28.7875","3.9953","1.8885","null","null","null","87.6140","2312","6.1320",490883,501957,456078,448801,570731,592518,429666,641820,572073,452234,"54.3689","0.000","0.000","null","null","null","null","null",5,"2"
"FT","2017-05-30","87.4","-3.4250","6.3025","Aaron Judge",592450,501957,"null","foul",,,,,"11","null","R","R","R","BAL","NYY","S","null","null",0,0,2017,"-1.2891","1.2228","-1.3861","2.7624","null","null","null",2,1,"Top","null","null",,,456078,,"170530_231421","7.4454","-126.7377","-4.7711","-15.2400","26.2415","-18.4280","3.8308","1.6708","9","86.6","-17.4913","86.5650","2125","5.9750",490883,501957,456078,448801,570731,592518,429666,641820,572073,452234,"54.5260","0.000","0.000","null","null","null","null",2,5,"1"
"FF","2017-05-29","95.7","-2.5843","5.7408","Aaron Judge",592450,542960,"strikeout","swinging_strike",,,,,"14","Aaron Judge strikes out swinging.  ","R","R","R","BAL","NYY","S","null","null",1,2,2017,"-0.1060","0.9286","0.8384","2.3198","null","null","null",1,9,"Top","null","null",,,543376,,"170529_200140","9.1332","-138.7730","-5.4100","-3.1472","27.2614","-19.4736","4.0400","1.9100","null","null","null","94.9050","2349","5.7430",490868,542960,543376,448801,570731,592518,429666,641820,572073,452234,"54.7581","0.000","0.000","0.00",1,0,0,"null",67,"4"
"FF","2017-05-29","97.1","-2.6512","5.7911","Aaron Judge",592450,542960,"null","ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",0,2,2017,"-0.4435","1.2314","1.8658","1.6123","null","null","null",1,9,"Top","null","null",,,543376,,"170529_200120","12.8658","-140.3440","-8.2236","-8.5477","30.3356","-14.6160","4.0400","1.9100","null","null","null","95.7650","2372","5.7890",490868,542960,543376,448801,570731,592518,429666,641820,572073,452234,"54.7119","0.000","0.000","null","null","null","null","null",67,"3"
"FF","2017-05-29","96.4","-2.6945","5.6767","Aaron Judge",592450,542960,"null","called_strike",,,,,"14","null","R","R","R","BAL","NYY","S","null","null",0,1,2017,"-0.4460","0.9056","1.0125","2.3703","null","null","null",1,9,"Top","null","null",,,543376,,"170529_200051","10.6234","-139.5565","-5.0852","-7.9762","30.0487","-19.7710","4.0400","1.9100","null","null","null","94.8320","2301","5.5610",490868,542960,543376,448801,570731,592518,429666,641820,572073,452234,"54.9406","0.000","0.000","null","null","null","null","null",67,"2"
"FF","2017-05-29","97.1","-2.6096","5.9096","Aaron Judge",592450,542960,"null","called_strike",,,,,"9","null","R","R","R","BAL","NYY","S","null","null",0,0,2017,"-0.3720","1.1843","0.7273","2.4482","null","null","null",1,9,"Top","null","null",,,543376,,"170529_200034","9.5739","-140.8263","-6.2863","-6.6945","26.9597","-15.7088","4.0400","1.9100","null","null","null","96.0330","2368","5.5070",490868,542960,543376,448801,570731,592518,429666,641820,572073,452234,"54.9938","0.000","0.000","null","null","null","null","null",67,"1"
"FT","2017-05-29","94.2","-1.4140","5.6057","Aaron Judge",592450,605164,"home_run","hit_into_play_score",,,,,"6","Aaron Judge homers (17) on a fly ball to center field.  ","R","R","R","BAL","NYY","X","null","fly_ball",3,2,2017,"-1.1028","0.6060","0.3453","3.0863","null","null","null",0,7,"Top","155.80","18.50",,,543376,,"170529_191800","6.8205","-136.8831","-2.1730","-14.9229","26.3545","-24.4996","4.0400","1.9100","431","111.6","19.5300","93.3070","2639","5.5510",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"54.9503","0.950","1.689","2.00",1,0,3,6,51,"7"
"CH","2017-05-29","82.5","-1.5618","5.7268","Aaron Judge",592450,605164,"null","ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",2,2,2017,"-0.7598","0.7642","1.5121","2.2804","null","null","null",0,7,"Top","null","null",,,543376,,"170529_191733","8.2237","-119.6666","-2.7383","-8.5188","20.5941","-24.7967","4.0400","1.9100","null","null","null","81.1910","1768","5.3310",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"55.1697","0.000","0.000","null","null","null","null","null",51,"6"
"FT","2017-05-29","94.4","-1.3446","5.8296","Aaron Judge",592450,605164,"null","ball",,,,,"11","null","R","R","R","BAL","NYY","B","null","null",1,2,2017,"-1.0443","1.4939","-0.4112","4.7175","null","null","null",0,7,"Top","null","null",,,543376,,"170529_191712","4.5581","-136.9775","-0.3907","-13.7155","28.8576","-14.0981","4.0400","1.9100","null","null","null","92.7830","2585","5.3750",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"55.1264","0.000","0.000","null","null","null","null","null",51,"5"
"SL","2017-05-29","84.9","-1.4430","5.6484","Aaron Judge",592450,605164,"null","foul",,,,,"14","null","R","R","R","BAL","NYY","S","null","null",1,2,2017,"0.8053","-0.2168","1.3358","1.7489","null","null","null",0,7,"Top","null","null",,,543376,,"170529_191644","4.8798","-123.5047","-2.4910","7.3637","19.1670","-34.1761","4.0400","1.9100","null","null","null","84.3740","2550","5.4740",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"55.0272","0.000","0.000","null","null","null","null","null",51,"4"
"FF","2017-05-29","93.1","-1.4118","5.7030","Aaron Judge",592450,605164,"null","called_strike",,,,,"14","null","R","R","R","BAL","NYY","S","null","null",1,1,2017,"-0.3919","1.0836","1.1262","2.8312","null","null","null",0,7,"Top","null","null",,,543376,,"170529_191623","7.2725","-135.1897","-3.9224","-6.1771","26.3824","-18.4684","4.0400","1.9100","null","null","null","92.5580","2514","5.8430",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"54.6584","0.000","0.000","null","null","null","null","null",51,"3"
"CH","2017-05-29","82.0","-1.5162","5.6233","Aaron Judge",592450,605164,"null","ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",0,1,2017,"-0.6036","0.3413","1.4180","1.8048","null","null","null",0,7,"Top","null","null",,,543376,,"170529_191606","7.5881","-118.8671","-2.6830","-6.9006","20.8673","-28.7969","4.0400","1.9100","null","null","null","80.6470","1755","5.3840",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"55.1171","0.000","0.000","null","null","null","null","null",51,"2"
"CH","2017-05-29","82.8","-1.5942","5.8401","Aaron Judge",592450,605164,"null","swinging_strike",,,,,"7","null","R","R","R","BAL","NYY","S","null","null",0,0,2017,"-1.4236","1.2350","-0.2888","2.4355","null","null","null",0,7,"Top","null","null",,,543376,,"170529_191552","5.5701","-120.1568","-3.5730","-14.5086","21.9799","-20.0567","4.0400","1.9100","null","null","null","81.7400","1872","5.5950",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"54.9064","0.000","0.000","null","null","null","null","null",51,"1"
"SL","2017-05-29","82.6","-1.4126","5.5813","Aaron Judge",592450,605164,"strikeout","swinging_strike",,,,,"9","Aaron Judge strikes out swinging.  ","R","R","R","BAL","NYY","S","null","null",3,2,2017,"0.6172","-0.6777","0.4672","2.2696","null","null","null",1,4,"Top","null","null",,,543376,,"170529_182309","3.0724","-120.0211","0.1666","5.2436","21.4772","-38.8113","4.0400","1.9100","null","null","null","81.3470","2342","5.3490",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"55.1520","0.000","0.000","0.00",1,0,0,"null",31,"6"
"SL","2017-05-29","82.7","-1.4488","5.8470","Aaron Judge",592450,605164,"null","ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",2,2,2017,"1.0853","-0.0142","1.6347","0.9234","null","null","null",1,4,"Top","null","null",,,543376,,"170529_182241","4.9070","-120.1143","-4.6204","9.2289","22.9257","-31.6869","4.0400","1.9100","null","null","null","81.2390","null","5.3650",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"55.1360","0.000","0.000","null","null","null","null","null",31,"5"
"FF","2017-05-29","93.5","-1.2566","5.8716","Aaron Judge",592450,605164,"null","ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",1,2,2017,"-0.3978","1.4509","1.2973","1.4045","null","null","null",1,4,"Top","null","null",,,543376,,"170529_182224","7.3535","-135.3280","-8.7333","-6.4619","30.3894","-12.9079","4.0400","1.9100","null","null","null","92.3400","2458","5.9530",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"54.5478","0.000","0.000","null","null","null","null","null",31,"4"
"FF","2017-05-29","94.5","-1.1644","5.9245","Aaron Judge",592450,605164,"null","swinging_strike",,,,,"11","null","R","R","R","BAL","NYY","S","null","null",1,1,2017,"-1.0413","1.8132","-0.8195","4.2829","null","null","null",1,4,"Top","null","null",,,543376,,"170529_182157","3.0692","-136.9579","-2.3595","-13.3780","32.8424","-9.8757","4.0400","1.9100","null","null","null","92.4630","2612","5.4840",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"55.0166","0.000","0.000","null","null","null","null","null",31,"3"
"SL","2017-05-29","82.2","-1.5347","5.7763","Aaron Judge",592450,605164,"null","called_strike",,,,,"4","null","R","R","R","BAL","NYY","S","null","null",1,0,2017,"0.0931","0.0988","-0.2797","2.9518","null","null","null",1,4,"Top","null","null",,,543376,,"170529_182138","2.6203","-119.4358","-0.1305","0.4271","20.1114","-31.4633","4.0400","1.9100","null","null","null","81.1110","2485","5.3460",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"55.1550","0.000","0.000","null","null","null","null","null",31,"2"
"FF","2017-05-29","93.3","-1.2934","5.8204","Aaron Judge",592450,605164,"null","ball",,,,,"13","null","R","R","R","BAL","NYY","B","null","null",0,0,2017,"-0.8174","1.2964","-1.1800","2.9116","null","null","null",1,4,"Top","null","null",,,543376,,"170529_182121","2.0267","-135.5361","-4.4706","-10.3655","29.1808","-15.6973","4.0400","1.9100","null","null","null","92.5550","2445","5.8970",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"54.6039","0.000","0.000","null","null","null","null","null",31,"1"
"FT","2017-05-29","90.3","-1.3053","5.9413","Aaron Judge",592450,605164,"field_out","hit_into_play",,,,,"7","Aaron Judge flies out sharply to right fielder Mark Trumbo.   Starlin Castro to 2nd.  ","R","R","R","BAL","NYY","X","9","fly_ball",1,0,2017,"-1.4094","1.1491","-0.4084","2.2522","null","null","516770.00",0,2,"Top","156.11","42.84",,,543376,,"170529_174005","5.0770","-131.1027","-5.5717","-16.9867","25.3975","-18.2729","4.0400","1.9100","374","108.0","39.9430","89.4940","2259","5.7270",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"54.7737","0.676","1.328","0.00",1,0,0,6,11,"2"
"FF","2017-05-29","89.4","-1.1364","5.8876","Aaron Judge",592450,605164,"null","ball",,,,,"14","null","R","R","R","BAL","NYY","B","null","null",0,0,2017,"-0.3931","1.3259","1.1630","2.7847","null","null","516770.00",0,2,"Top","null","null",,,543376,,"170529_173933","6.3546","-129.6998","-4.2757","-5.5812","25.4324","-16.9541","4.0400","1.9100","null","null","null","88.1790","2404","5.5460",490868,605164,543376,448801,570731,592518,429666,641820,572073,444432,"54.9555","0.000","0.000","null","null","null","null","null",11,"1"
"FT","2017-05-28","97.0","-1.3077","6.4907","Aaron Judge",592450,446099,"single","hit_into_play_no_out",,,,,"5","Aaron Judge singles on a ground ball to right fielder Matt Joyce, deflected by second baseman Jed Lowrie.  ","R","R","R","NYY","OAK","X","4","ground_ball",1,2,2017,"-1.3885","1.0868","0.1822","3.2673","null","null","null",0,8,"Bot","165.92","111.11",,,572033,,"170528_195846","7.1860","-140.7377","-5.5305","-20.2409","33.9095","-16.5689","3.9900","1.8400","27","86.1","-5.0340","96.9860","2194","6.5730",490853,446099,572033,475174,476704,592387,489267,501981,592192,459964,"53.9250","0.201","0.190","0.90",1,1,0,2,66,"5"
"FT","2017-05-28","97.5","-1.5509","6.2683","Aaron Judge",592450,446099,"null","foul",,,,,"9","null","R","R","R","NYY","OAK","S","null","null",1,2,2017,"-0.9644","0.9080","0.6127","2.2892","null","null","null",0,8,"Bot","null","null",,,572033,,"170528_195809","8.1005","-141.5922","-7.3728","-14.9073","28.9688","-18.3645","3.9900","1.8400","null","null","null","98.5230","2079","6.7320",490853,446099,572033,475174,476704,592387,489267,501981,592192,459964,"53.7654","0.000","0.000","null","null","null","null","null",66,"4"
"FT","2017-05-28","97.0","-1.4919","6.2745","Aaron Judge",592450,446099,"null","ball",,,,,"14","null","R","R","R","NYY","OAK","B","null","null",0,2,2017,"-1.0288","1.4036","1.5700","2.2672","null","null","null",0,8,"Bot","null","null",,,572033,,"170528_195746","10.5672","-140.4250","-8.3830","-16.1048","30.7945","-11.7176","3.9900","1.8400","null","null","null","97.2800","2101","6.6500",490853,446099,572033,475174,476704,592387,489267,501981,592192,459964,"53.8477","0.000","0.000","null","null","null","null","null",66,"3"
"FT","2017-05-28","94.9","-1.5286","6.2709","Aaron Judge",592450,446099,"null","foul_tip",,,,,"5","null","R","R","R","NYY","OAK","S","null","null",0,1,2017,"-1.2053","1.1729","-0.0098","3.1061","null","null","null",0,8,"Bot","null","null",,,572033,,"170528_195720","6.7030","-137.6857","-5.2331","-16.9775","31.3673","-16.1516","3.9900","1.8400","null","null","null","95.1200","2072","6.6280",490853,446099,572033,475174,476704,592387,489267,501981,592192,459964,"53.8698","0.000","0.000","null","null","null","null","null",66,"2"
"FT","2017-05-28","94.9","-1.4518","6.2064","Aaron Judge",592450,446099,"null","called_strike",,,,,"9","null","R","R","R","NYY","OAK","S","null","null",0,0,2017,"-1.2552","0.6561","0.6684","2.0467","null","null","null",0,8,"Bot","null","null",,,572033,,"170528_195700","8.5114","-137.6435","-6.7425","-18.2758","31.8807","-22.2749","3.9900","1.8400","null","null","null","95.7820","2122","7.0640",490853,446099,572033,475174,476704,592387,489267,501981,592192,459964,"53.4332","0.000","0.000","null","null","null","null","null",66,"1"
"SL","2017-05-28","82.1","-4.6525","4.9384","Aaron Judge",592450,592811,"field_out","hit_into_play",,,,,"4","Aaron Judge flies out sharply to left fielder Khris Davis.  ","R","R","R","NYY","OAK","X","7","fly_ball",2,0,2017,"0.5423","0.8847","-0.5314","2.5550","null","null","null",0,6,"Bot","58.87","80.01",,,572033,,"170528_190305","8.1911","-119.0155","-0.4451","3.3738","24.0778","-24.1347","3.9900","1.8400","321","110.3","48.7760","80.8540","2508","5.7630",490853,592811,572033,475174,476704,592387,489267,501981,592192,459964,"54.7348","0.537","0.592","0.00",1,0,0,5,46,"3"
"SL","2017-05-28","82.0","-4.5037","4.8105","Aaron Judge",592450,592811,"null","ball",,,,,"14","null","R","R","R","NYY","OAK","B","null","null",1,0,2017,"0.1424","0.2405","1.8392","1.2769","null","null","null",0,6,"Bot","null","null",,,572033,,"170528_190247","13.8252","-118.3995","-1.8160","-1.1426","21.0867","-29.8500","3.9900","1.8400","null","null","null","80.8450","2515","5.7740",490853,592811,572033,475174,476704,592387,489267,501981,592192,459964,"54.7239","0.000","0.000","null","null","null","null","null",46,"2"
"SI","2017-05-28","88.1","-4.4019","5.2783","Aaron Judge",592450,592811,"null","ball",,,,,"13","null","R","R","R","NYY","OAK","B","null","null",0,0,2017,"-1.2269","0.4151","-1.3857","1.7731","null","null","null",0,6,"Bot","null","null",,,572033,,"170528_190233","9.7598","-127.5917","-3.1452","-15.3940","28.5502","-27.2460","3.9900","1.8400","null","null","null","87.1230","2231","6.1230",490853,592811,572033,475174,476704,592387,489267,501981,592192,459964,"54.3745","0.000","0.000","null","null","null","null","null",46,"1"
"FF","2017-05-28","89.6","-4.1261","5.0807","Aaron Judge",592450,592811,"home_run","hit_into_play_score",,,,,"5","Aaron Judge hits a grand slam (16) to center field.   Ronald Torreyes scores.    Gary Sanchez scores.    Matt Holliday scores.  ","R","R","R","NYY","OAK","X","null","line_drive",2,1,2017,"-0.9984","0.7421","-0.0242","2.7870","591720.00","596142.00","407812.00",2,3,"Bot","204.75","59.03",,,572033,,"170528_180900","12.2742","-129.8627","-1.2561","-13.8200","24.7631","-23.5844","3.9900","1.8400","378","112.2","20.1250","90.1180","2413","6.6170",490853,592811,572033,475174,476704,592387,489267,501981,592192,459964,"53.8808","0.950","1.689","2.00",1,0,3,6,25,"4"
"SL","2017-05-28","82.9","-4.2956","5.0499","Aaron Judge",592450,592811,"null","ball",,,,,"14","null","R","R","R","NYY","OAK","B","null","null",1,1,2017,"0.4886","0.3377","1.4763","2.1955","591720.00","596142.00","407812.00",2,3,"Bot","null","null",,,572033,,"170528_180830","12.1310","-119.9728","-0.6617","2.4689","21.9663","-29.0281","3.9900","1.8400","null","null","null","82.2950","2558","6.0580",490853,592811,572033,475174,476704,592387,489267,501981,592192,459964,"54.4392","0.000","0.000","null","null","null","null","null",25,"3"
"SL","2017-05-28","82.3","-4.3520","4.9226","Aaron Judge",592450,592811,"null","swinging_strike",,,,,"14","null","R","R","R","NYY","OAK","S","null","null",1,0,2017,"0.3162","0.4174","0.8427","1.9082","591720.00","596142.00","407812.00",2,3,"Bot","null","null",,,572033,,"170528_180802","11.0660","-119.3313","-1.1413","1.1564","19.9238","-28.2236","3.9900","1.8400","null","null","null","81.8910","2658","5.9090",490853,592811,572033,475174,476704,592387,489267,501981,592192,459964,"54.5883","0.000","0.000","null","null","null","null","null",25,"2"
"CU","2017-05-28","76.2","-4.4394","5.2583","Aaron Judge",592450,592811,"null","ball",,,,,"13","null","R","R","R","NYY","OAK","B","null","null",0,0,2017,"1.9694","0.2909","-1.1228","2.4765","591720.00","596142.00","407812.00",2,3,"Bot","null","null",,,572033,,"170528_180740","3.4877","-110.6467","0.7182","15.1647","20.3458","-30.2242","3.9900","1.8400","null","null","null","75.2100","2697","5.7420",490853,592811,572033,475174,476704,592387,489267,501981,592192,459964,"54.7552","0.000","0.000","null","null","null","null","null",25,"1"
"SI","2017-05-28","88.9","-4.2271","5.2366","Aaron Judge",592450,592811,"field_out","hit_into_play",,,,,"8","Aaron Judge lines out sharply to right fielder Matt Joyce.  ","R","R","R","NYY","OAK","X","9","line_drive",0,0,2017,"-0.8596","0.4253","-0.1060","2.4839","null","null","516770.00",0,2,"Bot","188.69","95.62",,,572033,,"170528_174127","11.8674","-128.8648","-1.6086","-11.8769","24.0256","-27.2827","3.9900","1.8400","287","112.8","11.4710","89.1060","2331","6.3910",490853,592811,572033,475174,476704,592387,489267,501981,592192,459964,"54.1061","0.836","0.909","0.00",1,0,0,6,13,"1"
"FF","2017-05-27","98.2","-1.1876","6.1380","Aaron Judge",592450,593423,"strikeout","called_strike",,,,,"8","Aaron Judge called out on strikes.  ","R","R","R","NYY","OAK","S","null","null",2,2,2017,"-1.0382","1.3962","0.1322","1.9458","null","null","516770.00",2,6,"Bot","null","null",,,572033,,"170527_190835","5.7728","-142.3376","-8.8106","-15.0180","31.6546","-11.9943","3.9900","1.8400","null","null","null","96.5640","2437","5.4930",490838,593423,572033,592387,476704,461858,489267,501981,434658,592192,"55.0046","0.000","0.000","0.00",1,0,0,"null",48,"5"
"SL","2017-05-27","85.4","-1.2540","5.9638","Aaron Judge",592450,593423,"null","ball",,,,,"14","null","R","R","R","NYY","OAK","B","null","null",1,2,2017,"0.7902","0.4102","1.4663","1.0632","null","null","516770.00",2,6,"Bot","null","null",,,572033,,"170527_190811","4.7809","-123.8247","-5.9074","6.9431","24.1658","-27.1909","3.9900","1.8400","null","null","null","83.8100","null","5.3820",490838,593423,572033,592387,476704,461858,489267,501981,434658,592192,"55.1154","0.000","0.000","null","null","null","null","null",48,"4"
"SL","2017-05-27","83.8","-1.3149","5.9696","Aaron Judge",592450,593423,"null","called_strike",,,,,"4","null","R","R","R","NYY","OAK","S","null","null",1,1,2017,"0.7583","0.4610","-0.4793","2.7626","null","null","516770.00",2,6,"Bot","null","null",,,572033,,"170527_190725","0.4859","-121.7454","-1.8683","7.2361","22.8429","-27.6197","3.9900","1.8400","null","null","null","82.5290","null","5.4200",490838,593423,572033,592387,476704,461858,489267,501981,434658,592192,"55.0779","0.000","0.000","null","null","null","null","null",48,"3"
