"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2016-07-24","93.0","-2.2140","6.1081","Giancarlo Stanton",519317,592665,"null","called_strike",,,,,"2","null","R","R","R","MIA","NYM","S","null","null",0,0,2016,"-0.48209166666666666667","1.8598000000000000","0.1560","3.3690","null","445988.00","null",1,8,"Bot","null","null",,,425784,,"160724_160101","6.8640","-135.2390","-5.1320","-4.7110","27.8190","-10.5200","3.7400","1.7300","null","null","null","94.2340","2196","6.9200",448337,592665,425784,425766,430637,408314,452678,493316,501571,434158,"53.5810","0.000","0.000","null","null","null","null","null",65,"1"
"CU","2016-07-24","78.2","1.4991","6.0055","Giancarlo Stanton",519317,571927,"field_out","hit_into_play",,,,,"11","Giancarlo Stanton grounds out softly, shortstop Asdrubal Cabrera to first baseman James Loney.","R","R","L","MIA","NYM","X","6","ground_ball",2,0,2016,"-0.81191666666666666667","-0.9610000000000000","-1.1890","3.1030","445988.00","null","592885.00",2,5,"Bot","107.61","156.49",,,425784,,"160724_144818","-3.9540","-113.8540","2.6480","-6.3900","22.0940","-42.6650","3.7400","1.7300","8","57.9","-28.3080","77.7070","2373","6.0160",448337,571927,425784,425766,430637,408314,452678,493316,624424,434158,"54.4850","0.075","0.081","0.00",1,0,0,1,40,"3"
"SI","2016-07-24","94.4","1.3897","5.9626","Giancarlo Stanton",519317,571927,"null","ball",,,,,"11","null","R","R","L","MIA","NYM","B","null","null",1,0,2016,"1.2867166666666667","1.23056666666666666667","-0.2820","4.7870","445988.00","null","592885.00",2,5,"Bot","null","null",,,425784,,"160724_144803","-7.2810","-137.2690","0.0460","19.1850","33.7280","-18.5520","3.7400","1.7300","null","null","null","94.5290","2225","6.6270",448337,571927,425784,425766,430637,408314,452678,493316,624424,434158,"53.8736","0.000","0.000","null","null","null","null","null",40,"2"
"SI","2016-07-24","93.9","1.5770","5.9091","Giancarlo Stanton",519317,571927,"null","ball",,,,,"12","null","R","R","L","MIA","NYM","B","null","null",0,0,2016,"1.0487416666666667","1.14456666666666666667","1.4410","5.2030","445988.00","null","592885.00",2,5,"Bot","null","null",,,425784,,"160724_144747","-2.7230","-136.6010","1.4600","15.9600","30.9130","-19.6920","3.7400","1.7300","null","null","null","93.8370","2093","6.2450",448337,571927,425784,425766,430637,408314,452678,493316,624424,434158,"54.2553","0.000","0.000","null","null","null","null","null",40,"1"
"SI","2016-07-24","94.9","1.5815","5.9745","Giancarlo Stanton",519317,571927,"field_out","hit_into_play",,,,,"4","Giancarlo Stanton grounds out sharply, second baseman Kelly Johnson to first baseman James Loney.","R","R","L","MIA","NYM","X","4","ground_ball",0,0,2016,"1.3382083333333333","1.08436666666666666667","-0.3330","2.6600","null","445988.00","null",2,3,"Bot","144.16","150.90",,,425784,,"160724_141152","-8.0200","-137.8190","-4.8910","20.0140","34.4410","-20.3980","3.7400","1.7300","95","98.4","1.9750","94.6350","2181","6.4890",448337,571927,425784,425766,430637,408314,452678,493316,624424,434158,"54.0118","0.500","0.467","0.00",1,0,0,4,24,"1"
"CU","2016-07-24","80.3","1.3596","5.9513","Giancarlo Stanton",519317,571927,"walk","ball",,,,,"13","Giancarlo Stanton walks.   Christian Yelich to 2nd.","R","R","L","MIA","NYM","B","null","null",3,1,2016,"-0.14530833333333333333","-0.29880000000000000000","-1.7040","2.0450","null","null","592885.00",2,1,"Bot","null","null",,,425784,,"160724_133937","-6.3400","-116.6430","-1.0750","-0.1550","21.8980","-36.8960","3.7400","1.7300","null","null","null","79.8850","2456","6.0620",448337,571927,425784,425766,430637,408314,452678,493316,624424,434158,"54.4385","0.000","0.000","0.70",1,0,0,"null",7,"5"
"SI","2016-07-24","93.4","1.1723","6.0609","Giancarlo Stanton",519317,571927,"null","ball",,,,,"13","null","R","R","L","MIA","NYM","B","null","null",2,1,2016,"1.3938750000000000","0.96253333333333333333","-1.4390","1.8030","null","null","592885.00",2,1,"Bot","null","null",,,425784,,"160724_133920","-9.8850","-135.5710","-6.6490","20.2020","32.1530","-22.2900","3.7400","1.7300","null","null","null","93.3700","2040","6.5660",448337,571927,425784,425766,430637,408314,452678,493316,624424,434158,"53.9345","0.000","0.000","null","null","null","null","null",7,"4"
"SI","2016-07-24","93.8","1.3344","5.9355","Giancarlo Stanton",519317,571927,"null","ball",,,,,"11","null","R","R","L","MIA","NYM","B","null","null",1,1,2016,"1.2421833333333333","0.98833333333333333333","-0.7200","4.7030","null","null","592885.00",2,1,"Bot","null","null",,,425784,,"160724_133846","-7.9700","-136.3280","0.5090","18.3680","32.7800","-21.8460","3.7400","1.7300","null","null","null","93.7040","2074","6.4570",448337,571927,425784,425766,430637,408314,452678,493316,624424,434158,"54.0439","0.000","0.000","null","null","null","null","null",7,"3"
"SI","2016-07-24","92.9","1.3204","6.2275","Giancarlo Stanton",519317,571927,"null","called_strike",,,,,"1","null","R","R","L","MIA","NYM","S","null","null",1,0,2016,"1.4077916666666667","0.99693333333333333333","-0.3530","3.6880","null","null","592885.00",2,1,"Bot","null","null",,,425784,,"160724_133829","-7.5000","-135.1310","-2.0960","20.3040","31.0570","-21.8840","3.7400","1.7300","null","null","null","93.0470","2067","6.4760",448337,571927,425784,425766,430637,408314,452678,493316,624424,434158,"54.0252","0.000","0.000","null","null","null","null","null",7,"2"
"SI","2016-07-24","92.5","1.3667","6.0600","Giancarlo Stanton",519317,571927,"null","ball",,,,,"11","null","R","R","L","MIA","NYM","B","null","null",0,0,2016,"1.0835333333333333","1.00123333333333333333","-0.4920","5.4620","null","null","592885.00",2,1,"Bot","null","null",,,425784,,"160724_133811","-7.0010","-134.5950","2.3140","15.8610","31.4820","-21.9290","3.7400","1.7300","null","null","null","92.3250","1998","6.3280",448337,571927,425784,425766,430637,408314,452678,493316,624424,434158,"54.1729","0.000","0.000","null","null","null","null","null",7,"1"
"CH","2016-07-23","84.2","-1.5896","6.3508","Giancarlo Stanton",519317,592340,"field_out","hit_into_play",,,,,"6","Giancarlo Stanton grounds out, second baseman Neil Walker to first baseman James Loney.   Christian Yelich to 2nd.","R","R","R","MIA","NYM","X","4","ground_ball",1,0,2016,"-0.75207500000000000000","0.70166666666666666667","0.5520","2.5750","null","null","592885.00",0,8,"Bot","143.74","148.86",,,518595,,"160723_222034","6.1340","-122.3350","-3.5960","-6.8040","22.9490","-26.7700","3.7800","1.7400","7","71.2","-33.9430","83.4400","1374","5.7510",448322,592340,518595,425766,435522,408314,452678,493316,624424,434158,"54.7499","0.056","0.053","0.00",1,0,0,2,76,"2"
"CH","2016-07-23","83.0","-1.6827","6.3826","Giancarlo Stanton",519317,592340,"null","ball",,,,,"11","null","R","R","R","MIA","NYM","B","null","null",0,0,2016,"-0.78965000000000000000","0.31610000000000000000","-0.7040","4.2570","null","null","592885.00",0,8,"Bot","null","null",,,518595,,"160723_222016","3.5960","-120.7850","1.1860","-7.0460","22.0760","-30.8930","3.6200","1.7100","null","null","null","82.9930","1386","6.0550",448322,592340,518595,425766,435522,408314,452678,493316,624424,434158,"54.4459","0.000","0.000","null","null","null","null","null",76,"1"
"CH","2016-07-23","85.1","2.1899","6.4187","Giancarlo Stanton",519317,455374,"single","hit_into_play_no_out",,,,,"12","Giancarlo Stanton singles on a line drive to right fielder Curtis Granderson.","R","R","L","MIA","NYM","X","null","line_drive",0,0,2016,"0.75370833333333333333","1.9085333333333333","1.3220","3.3760","null","null","null",0,6,"Bot","183.62","113.26",,,518595,,"160723_213303","-3.6560","-123.8290","-3.6840","9.7340","27.6800","-13.8210","3.7800","1.7400","223","77.5","19.1690","84.4110","2166","6.0150",448322,455374,518595,425766,435522,408314,452678,493316,624424,434158,"54.4853","0.903","0.841","0.90",1,1,0,4,58,"1"
"FT","2016-07-23","93.2","-0.6875","5.4978","Giancarlo Stanton",519317,594798,"single","hit_into_play_score",,,,,"9","Giancarlo Stanton singles on a ground ball to right fielder Curtis Granderson.   Jose Fernandez scores.    Christian Yelich to 2nd.","R","R","R","MIA","NYM","X","null","ground_ball",2,1,2016,"-1.3894583333333333","1.3638666666666667","0.7800","1.9870","605228.00","null","592885.00",2,4,"Bot","181.41","114.28",,,518595,,"160723_204811","6.6930","-135.5350","-6.1120","-16.6840","32.0360","-17.1270","3.7800","1.7400","43","104.5","-0.1450","93.8120","2197","6.8710",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.6297","0.514","0.478","0.90",1,1,0,4,39,"4"
"FT","2016-07-23","92.7","-0.6107","5.5627","Giancarlo Stanton",519317,594798,"null","called_strike",,,,,"14","null","R","R","R","MIA","NYM","S","null","null",2,0,2016,"-1.2266333333333333","1.3796333333333333","0.9760","1.8610","605228.00","null","592885.00",2,4,"Bot","null","null",,,518595,,"160723_204752","6.4980","-134.7990","-6.4270","-14.3460","32.0470","-17.1160","3.7400","1.7100","null","null","null","93.3570","2232","6.9150",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.5857","0.000","0.000","null","null","null","null","null",39,"3"
"FT","2016-07-23","92.7","-0.7892","5.5339","Giancarlo Stanton",519317,594798,"null","ball",,,,,"14","null","R","R","R","MIA","NYM","B","null","null",1,0,2016,"-1.3532750000000000","1.5487666666666667","0.8070","1.2390","605228.00","null","592885.00",2,4,"Bot","null","null",,,518595,,"160723_204731","6.8740","-134.6300","-8.3380","-16.0720","30.2680","-14.8900","3.7400","1.7100","null","null","null","93.6110","2227","6.9960",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.5042","0.000","0.000","null","null","null","null","null",39,"2"
"FF","2016-07-23","93.0","-0.9055","5.5861","Giancarlo Stanton",519317,594798,"null","blocked_ball",,,,,"14","null","R","R","R","MIA","NYM","B","null","null",0,0,2016,"-1.15983333333333333333","1.8239666666666667","1.4460","0.7000","605228.00","null","592885.00",2,4,"Bot","null","null",,,518595,,"160723_204709","8.1960","-134.8880","-10.1400","-13.4430","33.3390","-11.5340","3.7700","1.7500","null","null","null","93.1900","2289","6.8460",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.6550","0.000","0.000","null","null","null","null","null",39,"1"
"CU","2016-07-23","82.7","-1.1589","5.7473","Giancarlo Stanton",519317,594798,"home_run","hit_into_play_score",,,,,"4","Giancarlo Stanton homers (21) on a fly ball to left field.   Christian Yelich scores.","R","R","R","MIA","NYM","X","null","fly_ball",2,0,2016,"0.39187500000000000000","-0.27013333333333333333","-0.3800","2.4100","null","null","592885.00",0,3,"Bot","18.55","63.41",,,518595,,"160723_202121","0.6810","-120.4240","-0.2030","5.4690","24.8560","-36.8910","3.7800","1.7400","441","115.8","28.2180","82.8420","null","6.4280",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"54.0730","0.990","1.971","2.00",1,0,3,6,27,"3"
"FF","2016-07-23","92.6","-1.1281","5.5982","Giancarlo Stanton",519317,594798,"null","ball",,,,,"6","null","R","R","R","MIA","NYM","B","null","null",1,0,2016,"-0.96360833333333333333","1.5272666666666667","0.6560","2.8400","null","null","592885.00",0,3,"Bot","null","null",,,518595,,"160723_202101","6.3670","-134.7360","-4.2900","-10.8910","32.4630","-15.2690","3.6400","1.6700","null","null","null","93.2030","2222","6.8670",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.6338","0.000","0.000","null","null","null","null","null",27,"2"
"FT","2016-07-23","93.6","-0.8650","5.7438","Giancarlo Stanton",519317,594798,"null","ball",,,,,"14","null","R","R","R","MIA","NYM","B","null","null",0,0,2016,"-1.3296166666666667","1.17610000000000000000","0.5460","1.1450","null","null","592885.00",0,3,"Bot","null","null",,,518595,,"160723_202036","6.1720","-135.9020","-8.0110","-15.8090","35.2280","-19.6160","3.6900","1.6300","null","null","null","93.9630","2229","6.9910",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.5100","0.000","0.000","null","null","null","null","null",27,"1"
"FF","2016-07-23","94.7","-0.8804","5.8688","Giancarlo Stanton",519317,594798,"single","hit_into_play_no_out",,,,,"3","Giancarlo Stanton singles on a sharp line drive to left fielder Yoenis Cespedes.  Christian Yelich advances to 3rd, on a fielding error by left fielder Yoenis Cespedes.","R","R","R","MIA","NYM","X","null","line_drive",2,1,2016,"-0.67414166666666666667","1.6849333333333333","0.4580","3.0890","null","null","592885.00",2,1,"Bot","76.16","98.00",,,518595,,"160723_193953","4.7000","-137.6670","-4.5650","-7.4090","33.8410","-12.4460","3.6400","1.7100","249","117.6","7.3530","95.3790","2327","6.9100",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.5909","0.811","1.053","0.90",1,1,0,6,9,"4"
"SL","2016-07-23","89.7","-1.0331","5.6926","Giancarlo Stanton",519317,594798,"null","swinging_strike",,,,,"14","null","R","R","R","MIA","NYM","S","null","null",2,0,2016,"0.27915000000000000000","0.70453333333333333333","1.1580","1.1410","null","null","592885.00",2,1,"Bot","null","null",,,518595,,"160723_193928","4.4900","-130.4420","-5.9850","5.0580","28.2030","-26.0610","3.7800","1.7400","null","null","null","90.6840","2488","6.9200",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.5806","0.000","0.000","null","null","null","null","null",9,"3"
"SL","2016-07-23","89.3","-1.0573","5.4264","Giancarlo Stanton",519317,594798,"null","ball",,,,,"14","null","R","R","R","MIA","NYM","B","null","null",1,0,2016,"0.25688333333333333333","0.70883333333333333333","1.4510","1.3610","null","null","592885.00",2,1,"Bot","null","null",,,518595,,"160723_193903","5.2450","-129.8850","-5.5540","4.7460","27.3270","-26.0320","3.6500","1.6800","null","null","null","90.2970","2485","6.9430",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.5575","0.000","0.000","null","null","null","null","null",9,"2"
"FF","2016-07-23","94.1","-0.8308","5.6505","Giancarlo Stanton",519317,594798,"null","ball",,,,,"13","null","R","R","R","MIA","NYM","B","null","null",0,0,2016,"-1.10277500000000000000","1.5960666666666667","-0.0380","0.8340","null","null","592885.00",2,1,"Bot","null","null",,,518595,,"160723_193840","4.3760","-136.6190","-9.7950","-13.0690","32.9770","-13.8870","3.6500","1.6800","null","null","null","95.4760","2322","7.4050",448322,594798,518595,425766,435522,408314,452678,493316,501571,434158,"53.0960","0.000","0.000","null","null","null","null","null",9,"1"
"SL","2016-07-22","85.9","-1.3669","6.5528","Giancarlo Stanton",519317,544727,"strikeout","swinging_strike_blocked",,,,,"14","Giancarlo Stanton strikes out swinging.","R","R","R","MIA","NYM","S","null","null",0,2,2016,"0.04952500000000000000","0.24730000000000000000","0.9660","0.5810","null","592885.00","null",0,9,"Bot","null","null",,,518595,,"160722_222253","4.9600","-124.8220","-7.5660","2.0250","25.7240","-31.5880","3.6800","1.7400","null","null","null","84.1340","2389","5.2130",448307,544727,518595,425766,435522,408314,452678,493316,501571,434158,"55.2876","0.000","0.000","0.00",1,0,0,"null",73,"3"
"SI","2016-07-22","96.0","-1.3059","6.5508","Giancarlo Stanton",519317,544727,"null","foul",,,,,"13","null","R","R","R","MIA","NYM","S","null","null",0,1,2016,"-1.3059583333333333","0.91953333333333333333","-0.9530","1.8460","null","592885.00","null",0,9,"Bot","null","null",,,518595,,"160722_222210","3.8250","-139.4940","-8.0980","-16.5930","32.3530","-22.2350","3.6700","1.7400","null","null","null","95.5500","2297","6.1050",448307,544727,518595,425766,435522,408314,452678,493316,501571,434158,"54.3957","0.000","0.000","null","null","null","null","null",73,"2"
"SI","2016-07-22","96.2","-1.3091","6.5145","Giancarlo Stanton",519317,544727,"null","called_strike",,,,,"13","null","R","R","R","MIA","NYM","S","null","null",0,0,2016,"-1.2475083333333333","1.20476666666666666667","-0.8440","1.4560","null","592885.00","null",0,9,"Bot","null","null",,,518595,,"160722_222148","3.8930","-139.6000","-9.8590","-15.6570","34.8640","-18.4280","3.5000","1.5500","null","null","null","95.7150","2180","6.3810",448307,544727,518595,425766,435522,408314,452678,493316,501571,434158,"54.1201","0.000","0.000","null","null","null","null","null",73,"1"
"FF","2016-07-22","97.4","-2.0005","5.3084","Giancarlo Stanton",519317,570663,"single","hit_into_play",,,,,"8","Giancarlo Stanton singles on a sharp ground ball to left fielder Yoenis Cespedes.  Giancarlo Stanton out at 2nd, left fielder Yoenis Cespedes to second baseman Neil Walker.","R","R","R","MIA","NYM","X","null","ground_ball",3,2,2016,"-1.3421416666666667","1.6921000000000000","0.1960","1.9850","null","null","null",1,6,"Bot","86.13","111.22",,,518595,,"160722_211322","8.5620","-141.3640","-6.6100","-17.4130","35.8810","-11.2970","3.5500","1.7400","13","117.6","-10.1170","96.3890","2567","6.0690",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.4317","0.380","0.366","0.90",1,1,0,2,49,"11"
"FF","2016-07-22","97.5","-2.0483","5.1920","Giancarlo Stanton",519317,570663,"null","foul",,,,,"6","null","R","R","R","MIA","NYM","S","null","null",3,2,2016,"-1.20854166666666666667","1.8411666666666667","0.5490","2.7230","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_211244","9.2510","-141.5790","-5.2730","-15.5500","35.6310","-9.1140","3.5500","1.7400","null","null","null","96.4240","2475","6.0090",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.4914","0.000","0.000","null","null","null","null","null",49,"10"
"FF","2016-07-22","96.6","-2.1379","5.4298","Giancarlo Stanton",519317,570663,"null","foul",,,,,"12","null","R","R","R","MIA","NYM","S","null","null",3,2,2016,"-1.16540000000000000000","1.4785333333333333","0.8830","3.2500","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_211208","10.1680","-140.2630","-2.8780","-14.6710","34.7910","-14.5170","3.5100","1.7400","null","null","null","95.5230","2400","5.9430",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.5579","0.000","0.000","null","null","null","null","null",49,"9"
"FF","2016-07-22","96.0","-2.1150","5.4135","Giancarlo Stanton",519317,570663,"null","foul",,,,,"2","null","R","R","R","MIA","NYM","S","null","null",3,2,2016,"-1.3101333333333333","1.6218666666666667","-0.0320","2.9980","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_211137","8.1710","-139.4600","-3.5520","-16.3880","36.7850","-12.9220","3.5500","1.7400","145","79.6","76.1500","94.6200","2503","5.8940",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.6069","0.000","0.000","null","null","null","null",3,49,"8"
"FF","2016-07-22","96.9","-2.0596","5.2311","Giancarlo Stanton",519317,570663,"null","foul",,,,,"14","null","R","R","R","MIA","NYM","S","null","null",3,2,2016,"-1.2656000000000000","1.5874666666666667","0.9100","1.7890","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_211101","10.3640","-140.5560","-6.7600","-16.1780","34.3620","-12.8950","3.4300","1.7400","null","null","null","96.5150","2616","6.3850",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.1157","0.000","0.000","null","null","null","null","null",49,"7"
"SL","2016-07-22","86.3","-2.2140","5.0737","Giancarlo Stanton",519317,570663,"null","ball",,,,,"14","null","R","R","R","MIA","NYM","B","null","null",2,2,2016,"0.15668333333333333333","0.70453333333333333333","2.4050","0.8400","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_211027","10.0810","-125.1330","-5.0710","3.2490","26.0510","-26.5390","3.5500","1.7400","null","null","null","85.5560","null","6.0430",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.4572","0.000","0.000","null","null","null","null","null",49,"6"
"FF","2016-07-22","97.1","-2.0290","5.1200","Giancarlo Stanton",519317,570663,"null","foul",,,,,"5","null","R","R","R","MIA","NYM","S","null","null",2,2,2016,"-1.00953333333333333333","1.6003666666666667","-0.1110","2.6560","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_210957","7.1550","-141.0590","-4.7490","-12.6490","34.1380","-12.5510","3.4700","1.7400","null","null","null","95.7720","2441","5.7680",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.7323","0.000","0.000","null","null","null","null","null",49,"5"
"SL","2016-07-22","85.6","-2.1616","5.4649","Giancarlo Stanton",519317,570663,"null","ball",,,,,"14","null","R","R","R","MIA","NYM","B","null","null",1,2,2016,"-0.13835000000000000000","0.54973333333333333333","1.9030","0.0780","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_210927","9.3090","-124.1140","-6.8760","-0.1000","24.9030","-28.2890","3.5900","1.7400","30","64.8","4.2070","84.5710","null","5.7660",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.7347","0.000","0.000","null","null","null","null",2,49,"4"
"FF","2016-07-22","95.9","-2.1257","5.3675","Giancarlo Stanton",519317,570663,"null","foul",,,,,"5","null","R","R","R","MIA","NYM","S","null","null",1,1,2016,"-1.12365000000000000000","1.6462333333333333","0.2530","2.5410","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_210901","8.4120","-139.2510","-5.1970","-13.9190","33.3660","-12.4220","3.5500","1.7400","210","75.1","49.8090","94.7830","2442","5.8710",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.6298","0.000","0.000","null","null","null","null",3,49,"3"
"SL","2016-07-22","83.9","-2.3739","5.4812","Giancarlo Stanton",519317,570663,"null","called_strike",,,,,"8","null","R","R","R","MIA","NYM","S","null","null",1,0,2016,"0.48790000000000000000","0.18996666666666666667","0.2230","1.7030","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_210843","4.6820","-122.0000","-1.9300","6.6900","24.3190","-32.2060","3.4600","1.7400","null","null","null","82.8990","2510","5.6240",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.8764","0.000","0.000","null","null","null","null","null",49,"2"
"FF","2016-07-22","94.4","-2.3898","5.3044","Giancarlo Stanton",519317,570663,"null","ball",,,,,"14","null","R","R","R","MIA","NYM","B","null","null",0,0,2016,"-1.2502916666666667","1.7680666666666667","0.3060","1.0050","null","null","null",1,6,"Bot","null","null",,,518595,,"160722_210827","9.2750","-136.8720","-8.7470","-15.1810","32.0410","-11.4830","3.5900","1.7400","null","null","null","92.9540","2397","5.7360",448307,570663,518595,527038,435522,408314,452678,493316,501571,434158,"54.7651","0.000","0.000","null","null","null","null","null",49,"1"
"FT","2016-07-22","88.6","-1.3976","6.3390","Giancarlo Stanton",519317,548337,"field_error","hit_into_play_no_out",,,,,"8","Giancarlo Stanton reaches on a force attempt, throwing error by third baseman Jose Reyes.   Christian Yelich to 2nd.","R","R","R","MIA","NYM","X","5","ground_ball",2,1,2016,"-1.10277500000000000000","1.3853666666666667","-0.1070","2.0670","null","null","592885.00",1,4,"Bot","104.41","162.60",,,518595,,"160722_203449","5.1830","-128.7560","-6.9630","-11.6950","27.7140","-18.2640","3.6400","1.7400","6","95.2","-26.1100","87.9400","2007","6.0160",448307,548337,518595,527038,435522,408314,452678,493316,501571,434158,"54.4846","0.132","0.122","0.00",1,0,0,2,33,"4"
"FF","2016-07-22","89.4","-1.2920","6.3635","Giancarlo Stanton",519317,548337,"null","ball",,,,,"13","null","R","R","R","MIA","NYM","B","null","null",1,1,2016,"-1.04293333333333333333","1.3853666666666667","-1.2000","1.3480","null","null","592885.00",1,4,"Bot","null","null",,,518595,,"160722_203359","2.2940","-129.8780","-8.7570","-11.1330","28.7600","-18.0540","3.7700","1.7400","null","null","null","89.1260","1953","6.3350",448307,548337,518595,527038,435522,408314,452678,493316,501571,434158,"54.1660","0.000","0.000","null","null","null","null","null",33,"3"
"FT","2016-07-22","87.3","-1.4886","6.3274","Giancarlo Stanton",519317,548337,"null","foul",,,,,"13","null","R","R","R","MIA","NYM","S","null","null",1,0,2016,"-1.02623333333333333333","1.26210000000000000000","-1.2490","2.6640","null","null","592885.00",1,4,"Bot","null","null",,,518595,,"160722_203308","2.4760","-127.0810","-5.0260","-10.5180","26.4390","-20.0020","3.6400","1.7400","null","null","null","86.7320","2030","5.8970",448307,548337,518595,527038,435522,408314,452678,493316,501571,434158,"54.6033","0.000","0.000","null","null","null","null","null",33,"2"
"FF","2016-07-22","88.6","-1.4788","6.3705","Giancarlo Stanton",519317,548337,"null","ball",,,,,"12","null","R","R","R","MIA","NYM","B","null","null",0,0,2016,"-0.54750000000000000000","1.5917666666666667","0.3170","4.3200","null","null","592885.00",1,4,"Bot","null","null",,,518595,,"160722_203225","5.1640","-129.0120","-1.9350","-4.9800","30.5530","-15.9810","3.7700","1.7400","null","null","null","88.4520","2042","6.4490",448307,548337,518595,527038,435522,408314,452678,493316,501571,434158,"54.0517","0.000","0.000","null","null","null","null","null",33,"1"
"SL","2016-07-22","83.2","-1.6733","6.0359","Giancarlo Stanton",519317,548337,"strikeout","swinging_strike",,,,,"9","Giancarlo Stanton strikes out swinging.","R","R","R","MIA","NYM","S","null","null",0,2,2016,"-0.55445833333333333333","0.32613333333333333333","0.7110","2.0820","null","null","500743.00",2,1,"Bot","null","null",,,518595,,"160722_193756","6.1960","-120.9340","-2.9440","-4.5060","23.9670","-30.7980","3.6300","1.7400","null","null","null","82.2620","2212","5.7430",448307,548337,518595,527038,435522,408314,452678,493316,501571,434158,"54.7576","0.000","0.000","0.00",1,0,0,"null",8,"5"
"FF","2016-07-22","90.8","-1.3325","6.5421","Giancarlo Stanton",519317,548337,"null","foul",,,,,"11","null","R","R","R","MIA","NYM","S","null","null",0,2,2016,"-0.31926666666666666667","1.3294666666666667","-0.0070","3.8870","null","null","500743.00",2,1,"Bot","null","null",,,518595,,"160722_193720","3.6240","-132.1410","-2.8650","-2.3710","31.0120","-18.3140","3.6800","1.7400","null","null","null","90.3870","1869","6.1320",448307,548337,518595,527038,435522,408314,452678,493316,501571,434158,"54.3689","0.000","0.000","null","null","null","null","null",8,"4"
"FF","2016-07-22","91.0","-1.5941","6.4272","Giancarlo Stanton",519317,548337,"null","foul",,,,,"2","null","R","R","R","MIA","NYM","S","null","null",0,2,2016,"-0.64909166666666666667","1.7093000000000000","-0.1930","3.1590","null","null","500743.00",2,1,"Bot","null","null",,,518595,,"160722_193653","4.6190","-132.3290","-5.3110","-6.5590","30.5770","-13.5960","3.5900","1.7400","160","68.7","24.5880","90.1600","1990","5.9420",448307,548337,518595,527038,435522,408314,452678,493316,501571,434158,"54.5583","0.000","0.000","null","null","null","null",4,8,"3"
"FT","2016-07-22","89.3","-1.4222","6.4665","Giancarlo Stanton",519317,548337,"null","foul_tip",,,,,"5","null","R","R","R","MIA","NYM","S","null","null",0,1,2016,"-1.17235833333333333333","1.3567000000000000","-0.2400","2.6120","null","null","500743.00",2,1,"Bot","null","null",,,518595,,"160722_193631","5.0960","-129.8740","-5.6090","-12.7390","28.4110","-18.3890","3.6300","1.7400","null","null","null","89.0690","1935","6.1840",448307,548337,518595,527038,435522,408314,452678,493316,501571,434158,"54.3170","0.000","0.000","null","null","null","null","null",8,"2"
